instance,group,algorithm,seed,route_id,customer_sequence,load,distance,travel_time,feasible
C1_10_4,C1,BIH-ACO,2026,37,214 879 454 48 328 426 594 82 683 344 501 764 156,200.0,589.397024,1778.785839,True
C1_10_4,C1,BIH-ACO,2026,38,11 299 449 692 373 144 995 892 753 292 205,200.0,667.591257,1669.947692,True
C1_10_4,C1,BIH-ACO,2026,39,653 497 114 795 416 975 434 765 244 805,160.0,861.58025,1790.715402,True
C1_10_4,C1,BIH-ACO,2026,40,785 267 837 24 217 526 223 56 568 494 210,180.0,721.957506,1779.800334,True
C1_10_4,C1,BIH-ACO,2026,41,175 468 721 74 876 284 878 234 313,180.0,963.047594,1781.391841,True
C1_10_4,C1,BIH-ACO,2026,42,984 896 382 616 481 345 980,110.0,1105.555731,1735.555731,True
C1_10_4,C1,BIH-ACO,2026,43,574 118 202 847 595 908 779 37 746 696,200.0,897.983381,1800.812369,True
C1_10_4,C1,BIH-ACO,2026,44,6 332 268 897 528 788 409 936,130.0,1019.684448,1749.892193,True
C1_10_4,C1,BIH-ACO,2026,45,514 204 867 253 651 899 289 85 423 950 554 233,190.0,680.441962,1760.441962,True
C1_10_4,C1,BIH-ACO,2026,46,784 708 460 907 462 698 559 172 627 569,200.0,534.222587,1686.141085,True
C1_10_4,C1,BIH-ACO,2026,47,149 425 555 354 342 558 476 547 739 208,170.0,876.333469,1776.333469,True
C1_10_4,C1,BIH-ACO,2026,48,911 34 736 922 744 341 160 412 816 124 358,200.0,689.699742,1747.435465,True
C1_10_4,C1,BIH-ACO,2026,49,194 84 921 917 916 881 650 572 255,200.0,754.347772,1739.95785,True
C1_10_4,C1,BIH-ACO,2026,50,309 890 719 26 163 165 803 145 319 259 909 838,200.0,698.377802,1778.377802,True
C1_10_4,C1,BIH-ACO,2026,51,582 479 437 300 965 740 665 691 128 901 668 386 369,180.0,586.864839,1757.96156,True
C1_10_4,C1,BIH-ACO,2026,52,415 322 600 352 870 786 390 977,200.0,523.317433,1243.317433,True
C1_10_4,C1,BIH-ACO,2026,53,849 549 685 67 7 605 206 427 443 578 552 346 487,200.0,618.816309,1788.816309,True
C1_10_4,C1,BIH-ACO,2026,54,677 529 989 998 874 792 697 261 421 859 618,200.0,573.921141,1587.798024,True
C1_10_4,C1,BIH-ACO,2026,55,106 158 81 385 537 431 516 315 688 451,190.0,887.961414,1787.961414,True
C1_10_4,C1,BIH-ACO,2026,56,324 262 767 198 632 63 212 137 780 534,200.0,865.623874,1774.613991,True
C1_10_4,C1,BIH-ACO,2026,57,366 151 173 64 192 633 738 807,190.0,1004.522325,1739.874156,True
C1_10_4,C1,BIH-ACO,2026,58,518 474 97 967 505 142 958 258 317 606 18,200.0,571.59256,1576.499065,True
C1_10_4,C1,BIH-ACO,2026,59,197 949 705 773 274 869 814 931 340,200.0,936.055606,1746.055606,True
C1_10_4,C1,BIH-ACO,2026,60,648 520 243 941 589 12 89 823,200.0,1033.483046,1814.583188,True
C1_10_4,C1,BIH-ACO,2026,61,461 678 316 122 418 953 929 829 314,150.0,961.382481,1800.028257,True
C1_10_4,C1,BIH-ACO,2026,62,652 105 393 472 356 9 919 666 55,180.0,804.244651,1790.765807,True
C1_10_4,C1,BIH-ACO,2026,63,611 940 770 768 863 657 117 523 629 330,200.0,447.963916,1647.111041,True
C1_10_4,C1,BIH-ACO,2026,64,285 44 4 17 560 491 818 938 910 27 680,200.0,740.823891,1731.414345,True
C1_10_4,C1,BIH-ACO,2026,65,38 593 47 389 603 396 976,120.0,1014.986908,1773.141107,True
C1_10_4,C1,BIH-ACO,2026,66,453 508 254 152 392 101 860 757 112 157 29 250 435 619,200.0,467.632571,1727.632571,True
C1_10_4,C1,BIH-ACO,2026,67,380 986 411 325 883 848 637 733 952 15,170.0,866.056087,1785.567124,True
C1_10_4,C1,BIH-ACO,2026,68,336 283 826 591 239 141 458 798 51 248 220 221 446,170.0,573.093344,1766.786603,True
C1_10_4,C1,BIH-ACO,2026,69,655 647 748 339 457 469 542 928 73 741 357 327,200.0,679.484686,1768.920066,True
C1_10_4,C1,BIH-ACO,2026,70,167 293 563 189 153 586 541 8 131 159 513,190.0,813.33629,1822.977141,True
C1_10_4,C1,BIH-ACO,2026,71,783 640 861 10 649 556 99 755 735 854 506,200.0,604.078327,1651.523383,True
C1_10_4,C1,BIH-ACO,2026,72,811 463 906 821 227 71 161 920 695 150 129 57,200.0,487.618071,1810.329974,True
C1_10_4,C1,BIH-ACO,2026,73,148 723 943 886 828 850 174 522 567 433 778 291 374,180.0,624.169411,1805.561441,True
C1_10_4,C1,BIH-ACO,2026,74,761 287 772 626 673 515 598 162 686,180.0,786.227796,1746.462406,True
C1_10_4,C1,BIH-ACO,2026,75,819 999 246 840 813 862 297 383 225 545 604 562,200.0,641.029358,1721.029358,True
C1_10_4,C1,BIH-ACO,2026,76,107 273 704 599 455 251 597 168 771,200.0,575.67274,1385.67274,True
C1_10_4,C1,BIH-ACO,2026,77,717 969 213 621 471 260 238 592 281 464 256 404,200.0,606.817027,1686.817027,True
C1_10_4,C1,BIH-ACO,2026,78,348 32 776 992 276 31 279 987 466 801,200.0,576.327783,1476.327783,True
C1_10_4,C1,BIH-ACO,2026,79,66 679 742 781 493 703 880 116 46 138 905,200.0,394.503837,1695.910381,True
C1_10_4,C1,BIH-ACO,2026,80,623 734 228 687 617 307 166 496 70 13,200.0,456.122897,1356.122897,True
C1_10_4,C1,BIH-ACO,2026,81,914 362 86 782 252 485 391 658 656 954 125,200.0,650.152286,1653.868752,True
C1_10_4,C1,BIH-ACO,2026,82,272 760 321 353 983 499 241 756 388 405 548,200.0,396.355525,1443.295005,True
C1_10_4,C1,BIH-ACO,2026,83,231 1 230 930 504 343 169 540 193 726 963,200.0,497.833839,1582.764976,True
C1_10_4,C1,BIH-ACO,2026,84,815 39 945 20 689 249 329 946 524 857,200.0,588.181973,1503.14118,True
C1_10_4,C1,BIH-ACO,2026,85,306 294 766 3 565 670 646 263 41 694 495,200.0,375.160836,1435.877341,True
C1_10_4,C1,BIH-ACO,2026,86,902 543 298 119 282 610 40 441 394 23,200.0,284.64623,1346.132081,True
C1_10_4,C1,BIH-ACO,2026,87,796 207 456 402 644 660 900 136 30 533 577,200.0,730.704416,1759.776713,True
C1_10_4,C1,BIH-ACO,2026,88,981 510 77 90 417 424 395 519 728 65,200.0,386.741818,1304.256716,True
C1_10_4,C1,BIH-ACO,2026,89,985 884 305 25 1000 410 5 398 566,190.0,346.715148,1156.715148,True
C1_10_4,C1,BIH-ACO,2026,90,473 109 186 712 898 979 915 612 855 78,200.0,397.879365,1386.528904,True
C1_10_4,C1,BIH-ACO,2026,91,856 758 774 478 477 585 951 420,200.0,311.043185,1189.145448,True
C1_10_4,C1,BIH-ACO,2026,92,191 308 511 732 996 521 365 120 87 21,200.0,352.179015,1769.049018,True
C1_10_4,C1,BIH-ACO,2026,93,836 69 947 199 737 583 638 376 794 971 904 725,190.0,380.325438,1738.515069,True
C1_10_4,C1,BIH-ACO,2026,94,997 72 573 613 337 588 439 628,200.0,307.23056,1059.330694,True
C1_10_4,C1,BIH-ACO,2026,95,544 278 312 576 130 817 751 676 873 702 590,200.0,521.093702,1517.081835,True
C1_10_4,C1,BIH-ACO,2026,96,924 155 224 956 964 804 442 359 715 926,200.0,297.931423,1411.084548,True
C1_10_4,C1,BIH-ACO,2026,97,530 211 371 444 918 59 654 368 52 933 335 699,200.0,300.973056,1647.329352,True
C1_10_4,C1,BIH-ACO,2026,98,488 800 888 988 277 808 923 143 844 643 968 745 218,200.0,175.951211,1773.925307,True
C1_10_4,C1,BIH-ACO,2026,99,581 438 355 824 615 140 661 667 286,190.0,303.088296,1529.008913,True
C1_10_4,C1,BIH-ACO,2026,100,183 36 266 893 311 22 498 561 714 663,180.0,50.689721,1481.148755,True
C1_10_5,C1,BIH-ACO,2026,1,183 615 774 119 610 880 703 524,180.0,431.732627,1151.732627,True
C1_10_5,C1,BIH-ACO,2026,2,36 488 808 926 964 988 277 888 923 355,150.0,144.113892,1065.014873,True
C1_10_5,C1,BIH-ACO,2026,3,924 638 585 796 951 996,120.0,228.895382,776.399005,True
C1_10_5,C1,BIH-ACO,2026,4,968 745 218 371 643 143 844 956 661,190.0,121.699767,931.699767,True
C1_10_5,C1,BIH-ACO,2026,5,933 581 52 335 498 438 315 518,150.0,513.294829,1268.370354,True
C1_10_5,C1,BIH-ACO,2026,6,544 667 714 561,70.0,163.956796,523.956796,True
C1_10_5,C1,BIH-ACO,2026,7,473 109 77 417 424 90 395 519 728 65 186,190.0,239.381939,1229.381939,True
C1_10_5,C1,BIH-ACO,2026,8,997 69 224 312,80.0,183.102151,543.102151,True
C1_10_5,C1,BIH-ACO,2026,9,725 130 612 904 958 505 142,140.0,435.45109,1099.860085,True
C1_10_5,C1,BIH-ACO,2026,10,155 72 573 337 613 947 751,150.0,166.913926,911.661163,True
C1_10_5,C1,BIH-ACO,2026,11,800 278 211 359 442 804 715 824,170.0,166.868254,912.361952,True
C1_10_5,C1,BIH-ACO,2026,12,963 167 542 928 952 619 446 396 733 15 73 741 469,200.0,379.085462,1549.085462,True
C1_10_5,C1,BIH-ACO,2026,13,856 985 478 343 279 31 276 41,150.0,396.681896,1130.842765,True
C1_10_5,C1,BIH-ACO,2026,14,660 306 504 456 565 756 405 548,120.0,422.832422,1142.832422,True
C1_10_5,C1,BIH-ACO,2026,15,577 533 329 249 945 20 46 689 138 905 225,160.0,262.905413,1252.905413,True
C1_10_5,C1,BIH-ACO,2026,16,623 1 458 166 515 307 687 676,190.0,423.286877,1143.286877,True
C1_10_5,C1,BIH-ACO,2026,17,87 836 694 590,60.0,191.337924,569.332177,True
C1_10_5,C1,BIH-ACO,2026,18,758 884 136 410 5 477 398,130.0,240.973058,983.441015,True
C1_10_5,C1,BIH-ACO,2026,19,981 125 954 404 39 22 311,160.0,258.6544,888.6544,True
C1_10_5,C1,BIH-ACO,2026,20,819 66 778 604 742 786 869,130.0,482.698761,1112.698761,True
C1_10_5,C1,BIH-ACO,2026,21,663 511 308 191 712 898 979 915 732,160.0,192.064777,1119.064777,True
C1_10_5,C1,BIH-ACO,2026,22,815 658 656 855 13 794 971 628,170.0,307.853586,1027.853586,True
C1_10_5,C1,BIH-ACO,2026,23,914 362 621 969 213 251 455 252 86 485,160.0,329.249247,1229.249247,True
C1_10_5,C1,BIH-ACO,2026,24,116 813 246 129 8 491 23,120.0,379.033895,1009.033895,True
C1_10_5,C1,BIH-ACO,2026,25,902 394 40 463 586 906 541 174 522,140.0,387.025919,1197.025919,True
C1_10_5,C1,BIH-ACO,2026,26,597 238 287 772 506 626 471 260,160.0,340.629524,1071.616538,True
C1_10_5,C1,BIH-ACO,2026,27,388 941 520 357 686 243 327 348,190.0,357.938073,1077.938073,True
C1_10_5,C1,BIH-ACO,2026,28,543 441 679 943 723 920 886 59 140,130.0,383.38288,1219.473136,True
C1_10_5,C1,BIH-ACO,2026,29,3 726 801 987 466 193 670 646 263,200.0,311.559855,1129.677096,True
C1_10_5,C1,BIH-ACO,2026,30,294 760 272 321 353 983 499,150.0,329.611057,986.298459,True
C1_10_5,C1,BIH-ACO,2026,31,148 562 291 57 131 593 953 560 418 159 374,180.0,345.73494,1384.600126,True
C1_10_5,C1,BIH-ACO,2026,32,652 823 472 393 821 150 383 695 297,170.0,555.795129,1365.795129,True
C1_10_5,C1,BIH-ACO,2026,33,854 599 704 702 420 566 21,160.0,405.812175,1035.812175,True
C1_10_5,C1,BIH-ACO,2026,34,32 305 30 900 286,110.0,337.344064,831.519776,True
C1_10_5,C1,BIH-ACO,2026,35,545 999 282 298 781 227 850 828 433 567 161 71,200.0,420.520371,1534.542809,True
C1_10_5,C1,BIH-ACO,2026,36,648 949 197 767 214 198 64 589,160.0,425.530359,1145.530359,True
C1_10_5,C1,BIH-ACO,2026,37,231 734 228 107 776 162 992 583,160.0,345.565163,1065.565163,True
C1_10_5,C1,BIH-ACO,2026,38,977 616 352 600 870 274 493,170.0,521.154796,1151.154796,True
C1_10_5,C1,BIH-ACO,2026,39,755 250 629 829 523 117 768 657 863 330 248 826,190.0,421.408714,1534.149192,True
C1_10_5,C1,BIH-ACO,2026,40,435 336 254 152 112 157 29 757 101 392 453 860 283 221,200.0,437.786794,1697.786794,True
C1_10_5,C1,BIH-ACO,2026,41,411 285 986 967 474 18 105 97 919 666,160.0,515.624989,1415.624989,True
C1_10_5,C1,BIH-ACO,2026,42,780 931 151 137 998 163 26 665 340,190.0,465.914319,1275.914319,True
C1_10_5,C1,BIH-ACO,2026,43,212 38 324 421 369 261 838 697 814 929,170.0,472.777072,1372.777072,True
C1_10_5,C1,BIH-ACO,2026,44,783 611 99 51 591 141 239 220 55 883 637 848 647,180.0,473.209287,1674.654343,True
C1_10_5,C1,BIH-ACO,2026,45,984 896 244 497 48 935 484 653 975 434 765,180.0,497.959206,1487.959206,True
C1_10_5,C1,BIH-ACO,2026,46,122 415 627 678 461 47 773 389 234,160.0,525.121047,1706.624696,True
C1_10_5,C1,BIH-ACO,2026,47,563 44 4 17 9 89 688,140.0,444.32715,1109.432606,True
C1_10_5,C1,BIH-ACO,2026,48,115 476 788 528 132 206,110.0,556.224025,1096.224025,True
C1_10_5,C1,BIH-ACO,2026,49,190 127 682 475 235 596 749 429,130.0,552.714475,1272.714475,True
C1_10_5,C1,BIH-ACO,2026,50,106 158 81 385 537 124 816 412 160,200.0,455.558608,1265.558608,True
C1_10_5,C1,BIH-ACO,2026,51,655 976 70 495 199 737 873 576,120.0,367.770453,1087.770453,True
C1_10_5,C1,BIH-ACO,2026,52,386 792 766 930 644 25 1000,160.0,480.410894,1110.410894,True
C1_10_5,C1,BIH-ACO,2026,53,293 309 867 779 908 595 450 877 753,160.0,603.868623,1488.457104,True
C1_10_5,C1,BIH-ACO,2026,54,451 605 837 104 494 354 555 342 558 549,140.0,506.727312,1406.727312,True
C1_10_5,C1,BIH-ACO,2026,55,6 28 210 574 118 897 202 547,190.0,578.002008,1298.002008,True
C1_10_5,C1,BIH-ACO,2026,56,380 922 938 818 910 27 189 153 811,160.0,483.688754,1299.768021,True
C1_10_5,C1,BIH-ACO,2026,57,364 571 948 91 96 378 341 75 713 185,160.0,680.819552,1580.819552,True
C1_10_5,C1,BIH-ACO,2026,58,208 425 771 78 893,70.0,449.123005,901.403124,True
C1_10_5,C1,BIH-ACO,2026,59,582 529 437 14 370 827 832 270 171 146,190.0,652.896132,1552.896132,True
C1_10_5,C1,BIH-ACO,2026,60,382 351 708 460 852 428 907,110.0,504.369169,1134.369169,True
C1_10_5,C1,BIH-ACO,2026,61,194 299 11 721 253 651 207,160.0,515.94582,1145.94582,True
C1_10_5,C1,BIH-ACO,2026,62,487 940 496 588 439 266,140.0,452.592018,992.592018,True
C1_10_5,C1,BIH-ACO,2026,63,764 92 200 846 634 624 201 445 517 454,170.0,530.126781,1430.126781,True
C1_10_5,C1,BIH-ACO,2026,64,859 633 262 63 618 632 366 192 12,200.0,444.507371,1275.495466,True
C1_10_5,C1,BIH-ACO,2026,65,960 810 620 959 841 580 304 480 684 833 56,190.0,497.179913,1487.179913,True
C1_10_5,C1,BIH-ACO,2026,66,322 705 316 462 698 559 172 569 805 878,200.0,529.086558,1610.464531,True
C1_10_5,C1,BIH-ACO,2026,67,402 365 120 521,100.0,280.378458,785.184163,True
C1_10_5,C1,BIH-ACO,2026,68,508 255 899 289 572 950 423 85 554 233 881 650,200.0,491.179655,1589.742327,True
C1_10_5,C1,BIH-ACO,2026,69,390 313 481 74 876 795 114 513,120.0,498.636971,1274.609963,True
C1_10_5,C1,BIH-ACO,2026,70,356 736 34 912 61 744 911 680 946,160.0,490.787163,1320.480295,True
C1_10_5,C1,BIH-ACO,2026,71,175 84 373 551 94 843 539 891 892 507,190.0,570.144035,1470.144035,True
C1_10_5,C1,BIH-ACO,2026,72,76 108 470 93 203 716 706 875 693 762 601 232,180.0,597.490503,1677.490503,True
C1_10_5,C1,BIH-ACO,2026,73,173 479 300 965 740 677 921 989 917,180.0,469.943679,1300.036838,True
C1_10_5,C1,BIH-ACO,2026,74,849 267 578 516 431 606,90.0,791.674258,1378.019347,True
C1_10_5,C1,BIH-ACO,2026,75,35 184 531 607 177 754 700 135 791,150.0,644.583242,1606.954542,True
C1_10_5,C1,BIH-ACO,2026,76,144 982 111 692 241 230 169,110.0,547.614319,1200.887391,True
C1_10_5,C1,BIH-ACO,2026,77,181 937 407 102 934 720 126 265 2 53 62 862,190.0,531.219811,1651.631443,True
C1_10_5,C1,BIH-ACO,2026,78,535 303 149 671 978 851 134 358,120.0,574.297922,1294.297922,True
C1_10_5,C1,BIH-ACO,2026,79,268 775 973 188 527 245 793 636 147 747,180.0,592.716821,1514.057686,True
C1_10_5,C1,BIH-ACO,2026,80,722 384 326 334 100 414 889 724 379 525,190.0,705.697901,1605.697901,True
C1_10_5,C1,BIH-ACO,2026,81,449 890 602 133 913 296 995,120.0,606.896608,1252.237097,True
C1_10_5,C1,BIH-ACO,2026,82,784 842 50 675 822 459 830 872 903,200.0,550.185479,1394.921316,True
C1_10_5,C1,BIH-ACO,2026,83,553 789 103 331 972 974 422 944 401 579 538,190.0,525.812477,1550.623571,True
C1_10_5,C1,BIH-ACO,2026,84,532 301 121 966 360 372 603,130.0,630.398713,1260.398713,True
C1_10_5,C1,BIH-ACO,2026,85,328 879 501 683 344 426 799 594 503 399 98 82 156,200.0,526.567418,1696.567418,True
C1_10_5,C1,BIH-ACO,2026,86,95 33 209 709 991 247 113 452 448 367,190.0,687.727964,1587.727964,True
C1_10_5,C1,BIH-ACO,2026,87,785 962 486 743 440 512 397 939 123 552,170.0,570.365215,1470.365215,True
C1_10_5,C1,BIH-ACO,2026,88,164 957 242 419 179 622 942 885 609,150.0,586.491735,1396.491735,True
C1_10_5,C1,BIH-ACO,2026,89,631 901 909 259 319 145 803 165 128 691 668,150.0,531.481423,1546.951984,True
C1_10_5,C1,BIH-ACO,2026,90,681 570 882 400 752 269 275 865 176,140.0,596.350234,1429.258647,True
C1_10_5,C1,BIH-ACO,2026,91,640 534 738 807 314 770 617,170.0,434.639417,1184.229442,True
C1_10_5,C1,BIH-ACO,2026,92,182 467 333 639 229 730 88 659 110 42 874,190.0,592.937331,1629.434132,True
C1_10_5,C1,BIH-ACO,2026,93,840 368 654 918 530 444 699,120.0,327.617914,1064.324643,True
C1_10_5,C1,BIH-ACO,2026,94,54 825 932 868 154 292 696 205 746 514,130.0,609.295216,1509.295216,True
C1_10_5,C1,BIH-ACO,2026,95,707 323 806 710 318 831 961 587 58 290,170.0,605.517398,1530.68346,True
C1_10_5,C1,BIH-ACO,2026,96,820 406 502 222 927 509 465 196 674 871 662,200.0,579.514742,1591.328674,True
C1_10_5,C1,BIH-ACO,2026,97,482 363 45 584 60 809 993 864 790 280 43,180.0,691.019116,1681.019116,True
C1_10_5,C1,BIH-ACO,2026,98,483 719 204 37 769 540,110.0,720.894156,1307.2681,True
C1_10_5,C1,BIH-ACO,2026,99,536 777 564 320 271 338 895 416 284,190.0,650.064545,1460.064545,True
C1_10_5,C1,BIH-ACO,2026,100,492 350 219 170 240 216 349 178 237,190.0,604.326823,1426.7594,True
C1_10_5,C1,BIH-ACO,2026,101,139 718 955 645 195 430 802 550,180.0,725.726277,1468.491269,True
C1_10_5,C1,BIH-ACO,2026,102,625 797 990 925 526 223 24 217 568,150.0,678.85437,1516.171991,True
C1_10_5,C1,BIH-ACO,2026,103,257 834 557 381 215 630 80 641 347 83 500,150.0,741.870946,1770.182077,True
C1_10_5,C1,BIH-ACO,2026,104,403 711 970 729 413 866 887 408 690 812 614 845,200.0,656.127099,1768.76788,True
C1_10_5,C1,BIH-ACO,2026,105,787 853 432 727 288 835 858 361 839 608 994 447,190.0,707.785918,1808.2183,True
C1_10_5,C1,BIH-ACO,2026,106,258 317 782 256 857 510,90.0,410.489178,1061.33999,True
C1_10_5,C1,BIH-ACO,2026,107,664 79 49 489 490 16 669 731 375 701 436 387,200.0,710.707765,1806.192971,True
C1_10_5,C1,BIH-ACO,2026,108,980 346 443 7 180 302 187 19,150.0,753.807021,1581.240327,True
C1_10_5,C1,BIH-ACO,2026,109,861 339 457 748 325 673 735,140.0,343.473329,1192.771885,True
C1_10_5,C1,BIH-ACO,2026,110,798 10 649 556 598 273 717,130.0,362.212412,1222.506441,True
C1_10_5,C1,BIH-ACO,2026,111,226 332 345 936 739 409 391,140.0,516.941721,1260.892123,True
C1_10_5,C1,BIH-ACO,2026,112,761 168 592 464 281 376 817,110.0,319.033066,1284.991405,True
C1_10_5,C1,BIH-ACO,2026,113,546 759 377 468 847 916,110.0,506.962657,1273.930138,True
C1_10_5,C1,BIH-ACO,2026,114,68 575 295 427 67 685,90.0,637.065723,1397.617493,True
C1_10_5,C1,BIH-ACO,2026,115,635 763 894 672 236 264 750 642 310,150.0,680.739307,1802.945827,True
C1_10_6,C1,BIH-ACO,2026,1,79 664 49 489 490 16 669 731 375 701 436 387,200.0,708.114579,1788.114579,True
C1_10_6,C1,BIH-ACO,2026,2,384 853 432 727 288 835 858 361 839 608 994 447,200.0,685.462094,1765.462094,True
C1_10_6,C1,BIH-ACO,2026,3,482 625 990 584 60 809 993 864 790 280 43,190.0,659.232772,1649.232772,True
C1_10_6,C1,BIH-ACO,2026,4,722 718 326 334 414 100 430 802 550,170.0,659.990214,1469.990214,True
C1_10_6,C1,BIH-ACO,2026,5,711 403 970 729 413 866 887 408 812 690 614 845,200.0,652.156632,1745.325461,True
C1_10_6,C1,BIH-ACO,2026,6,536 257 121 966 635 247 113 452 448 367 347 83 500,200.0,653.055037,1823.055037,True
C1_10_6,C1,BIH-ACO,2026,7,363 797 45 68 575 295 180 302 187 19,170.0,648.646588,1548.646588,True
C1_10_6,C1,BIH-ACO,2026,8,184 139 955 14 645 754 700 889 724,200.0,621.569149,1431.569149,True
C1_10_6,C1,BIH-ACO,2026,9,95 834 557 381 271 215 630 80 236 264 750 642 310,200.0,609.615117,1779.615117,True
C1_10_6,C1,BIH-ACO,2026,10,483 531 710 318 831 135 379 525 874,130.0,783.268659,1668.448913,True
C1_10_6,C1,BIH-ACO,2026,11,301 777 564 320 360 763 805 878,170.0,595.590209,1627.464531,True
C1_10_6,C1,BIH-ACO,2026,12,323 54 607 177 195 769 791,110.0,650.006326,1610.954542,True
C1_10_6,C1,BIH-ACO,2026,13,957 787 806 419 370 961 587 58 877,170.0,703.742785,1513.742785,True
C1_10_6,C1,BIH-ACO,2026,14,570 350 882 170 240 216 349 178 237,160.0,596.548213,1406.548213,True
C1_10_6,C1,BIH-ACO,2026,15,406 820 502 222 927 509 465 196 674 871 662,200.0,575.045952,1565.045952,True
C1_10_6,C1,BIH-ACO,2026,16,28 775 973 188 527 245 793 636 147 747,190.0,576.0457,1476.0457,True
C1_10_6,C1,BIH-ACO,2026,17,108 470 182 93 203 716 706 875 693 762 601 232,180.0,578.07619,1658.07619,True
C1_10_6,C1,BIH-ACO,2026,18,33 709 209 991 372 894 672 641,190.0,567.772899,1353.879372,True
C1_10_6,C1,BIH-ACO,2026,19,364 492 219 400 752 269 275 865 176,170.0,591.417746,1462.45315,True
C1_10_6,C1,BIH-ACO,2026,20,164 242 94 179 622 450 892 290,150.0,642.427456,1481.095685,True
C1_10_6,C1,BIH-ACO,2026,21,35 825 932 868 154 827 832 270 171 146,180.0,549.626097,1522.995428,True
C1_10_6,C1,BIH-ACO,2026,22,532 842 675 822 459 830 872 903,160.0,629.593957,1349.593957,True
C1_10_6,C1,BIH-ACO,2026,23,115 962 486 743 440 512 397 939 123,170.0,543.031997,1353.031997,True
C1_10_6,C1,BIH-ACO,2026,24,190 50 235 634 624 201 445 517 454,130.0,611.822559,1482.140609,True
C1_10_6,C1,BIH-ACO,2026,25,571 681 948 91 378 96 75 713 185,150.0,542.723007,1514.070303,True
C1_10_6,C1,BIH-ACO,2026,26,982 707 111 551 843 942 539 885 609 753,160.0,560.309478,1463.314511,True
C1_10_6,C1,BIH-ACO,2026,27,76 631 467 333 639 229 730 88 659 110 42,200.0,529.918279,1519.918279,True
C1_10_6,C1,BIH-ACO,2026,28,535 671 331 972 422 944 401 579 538,170.0,586.404116,1479.125098,True
C1_10_6,C1,BIH-ACO,2026,29,789 553 103 385 974 816 412,120.0,611.906976,1241.906976,True
C1_10_6,C1,BIH-ACO,2026,30,937 181 407 102 934 720 126 2 265 53 62,180.0,517.921596,1507.921596,True
C1_10_6,C1,BIH-ACO,2026,31,328 92 200 475 596 749 429,130.0,583.571929,1236.647752,True
C1_10_6,C1,BIH-ACO,2026,32,238 303 226 345 978 851 134 409,140.0,568.699937,1288.699937,True
C1_10_6,C1,BIH-ACO,2026,33,351 127 682 846 426 799 594 503 399 98 82 156,200.0,595.748737,1677.563363,True
C1_10_6,C1,BIH-ACO,2026,34,449 602 546 759 913 377 891 507,120.0,616.868569,1376.110039,True
C1_10_6,C1,BIH-ACO,2026,35,984 896 244 497 48 935 484 653 975 434 765,180.0,497.959206,1487.959206,True
C1_10_6,C1,BIH-ACO,2026,36,960 810 620 959 841 580 304 480 684 833 56,190.0,497.179913,1487.179913,True
C1_10_6,C1,BIH-ACO,2026,37,764 879 501 683 344 338 895 416 284 234,140.0,648.257759,1588.624696,True
C1_10_6,C1,BIH-ACO,2026,38,299 144 373 692 133 296 995,110.0,559.254445,1189.254445,True
C1_10_6,C1,BIH-ACO,2026,39,785 267 837 104 132 925 526 223 24 217 568,180.0,504.473517,1494.473517,True
C1_10_6,C1,BIH-ACO,2026,40,313 481 74 876 114 795 513,100.0,485.267592,1311.609963,True
C1_10_6,C1,BIH-ACO,2026,41,175 11 721 253 595 847 468 916,190.0,559.763026,1279.763026,True
C1_10_6,C1,BIH-ACO,2026,42,6 268 980 210 574 118 897 202 547,190.0,477.013201,1287.013201,True
C1_10_6,C1,BIH-ACO,2026,43,382 912 315 688 97 518,90.0,797.684741,1376.738001,True
C1_10_6,C1,BIH-ACO,2026,44,849 476 788 528 494 354 555 342 558 685 549 552,160.0,477.400659,1557.400659,True
C1_10_6,C1,BIH-ACO,2026,45,616 37 292 696 205 746 514,100.0,812.184978,1442.184978,True
C1_10_6,C1,BIH-ACO,2026,46,208 425 332 149 936 739 358,140.0,469.732714,1255.769285,True
C1_10_6,C1,BIH-ACO,2026,47,708 784 460 852 428 907 560 374,140.0,504.103657,1366.600126,True
C1_10_6,C1,BIH-ACO,2026,48,84 867 779 908 651 85 554 233 881 650,180.0,584.511404,1545.971875,True
C1_10_6,C1,BIH-ACO,2026,49,922 34 736 61 744 911 680 946,160.0,459.95304,1274.165177,True
C1_10_6,C1,BIH-ACO,2026,50,890 719 204 319 145 803 165 128 691 668,150.0,653.208247,1598.349127,True
C1_10_6,C1,BIH-ACO,2026,51,415 322 627 462 698 559 172 569 603,190.0,461.081332,1271.081332,True
C1_10_6,C1,BIH-ACO,2026,52,309 194 437 423 55 883 848 647,160.0,770.34139,1607.30892,True
C1_10_6,C1,BIH-ACO,2026,53,479 899 950 427 67,80.0,779.542415,1287.651888,True
C1_10_6,C1,BIH-ACO,2026,54,582 289 572 768 657 863 273,100.0,641.345832,1271.345832,True
C1_10_6,C1,BIH-ACO,2026,55,529 300 909 259 163 340,100.0,559.789407,1159.20502,True
C1_10_6,C1,BIH-ACO,2026,56,562 352 124 160,90.0,752.248237,1232.461761,True
C1_10_6,C1,BIH-ACO,2026,57,487 255 740 665 26,60.0,653.637985,1111.403374,True
C1_10_6,C1,BIH-ACO,2026,58,386 901 965 998 838 697 814,140.0,636.408627,1293.437268,True
C1_10_6,C1,BIH-ACO,2026,59,158 81 7 206,110.0,680.30335,1057.499195,True
C1_10_6,C1,BIH-ACO,2026,60,652 106 537 142 505 516 341 431 606,160.0,566.648015,1424.57208,True
