instance,group,algorithm,seed,route_id,customer_sequence,load,distance,travel_time,feasible
C2_10_6,C2,GWO,2026,307,403,10.0,201.206362,1752.603181,True
C2_10_6,C2,GWO,2026,308,598 247,30.0,659.035741,2720.639348,True
C2_10_6,C2,GWO,2026,309,34 566 485 310 770,110.0,1626.619801,3159.310826,True
C2_10_6,C2,GWO,2026,310,713 558,40.0,551.551344,2313.616026,True
C2_10_6,C2,GWO,2026,311,462 32,40.0,953.454953,2093.207328,True
C2_10_6,C2,GWO,2026,312,391 405 2 399,80.0,822.797766,3219.590273,True
C2_10_6,C2,GWO,2026,313,905 502,40.0,495.413998,2019.340358,True
C2_10_6,C2,GWO,2026,314,932 421 888,60.0,840.124642,2381.297408,True
C2_10_6,C2,GWO,2026,315,862 478,30.0,214.812617,3024.414214,True
C2_10_6,C2,GWO,2026,316,203 870,50.0,608.757703,1594.047866,True
C2_10_6,C2,GWO,2026,317,37 402 82,40.0,972.721292,3423.868512,True
C2_10_6,C2,GWO,2026,318,185 357,20.0,453.256544,3018.495293,True
C2_10_6,C2,GWO,2026,319,510 91,50.0,599.541272,1733.71596,True
C2_10_6,C2,GWO,2026,320,599,20.0,254.566298,1421.283149,True
C2_10_6,C2,GWO,2026,321,739 318 30,60.0,582.494038,2456.088966,True
C2_10_6,C2,GWO,2026,322,209,10.0,478.852796,1963.426398,True
C2_10_6,C2,GWO,2026,323,943 133 649,60.0,820.043005,2995.55857,True
C2_10_6,C2,GWO,2026,324,707,20.0,590.474386,1593.237193,True
C2_10_6,C2,GWO,2026,325,560,10.0,98.792712,1248.396356,True
C2_10_6,C2,GWO,2026,326,278 401 902,70.0,590.877201,2938.728906,True
C2_10_6,C2,GWO,2026,327,431,30.0,237.360485,964.680243,True
C2_10_6,C2,GWO,2026,328,333 928,30.0,459.120014,2308.03524,True
C2_10_6,C2,GWO,2026,329,271 528,20.0,223.482403,2410.604532,True
C2_10_6,C2,GWO,2026,330,373 135,30.0,329.36538,2146.636215,True
C2_10_6,C2,GWO,2026,331,449 994,30.0,422.396152,1605.0,True
C2_10_6,C2,GWO,2026,332,183 353,20.0,645.501501,3234.405586,True
C2_10_6,C2,GWO,2026,333,345 301 975,70.0,937.577801,3046.567352,True
C2_10_6,C2,GWO,2026,334,303 60 585,30.0,626.284274,3104.357999,True
C2_10_6,C2,GWO,2026,335,67 250,40.0,513.377522,1613.976495,True
C2_10_6,C2,GWO,2026,336,241 893,30.0,500.140812,2410.98387,True
C2_10_6,C2,GWO,2026,337,229 851 768 779 803 949,90.0,1462.893064,3463.093359,True
C2_10_6,C2,GWO,2026,338,446 708,30.0,469.68295,3003.421285,True
C2_10_6,C2,GWO,2026,339,630,20.0,358.022346,1255.011173,True
C2_10_6,C2,GWO,2026,340,554 327,50.0,401.246282,2987.175225,True
C2_10_6,C2,GWO,2026,341,199,20.0,481.20266,1652.60133,True
C2_10_6,C2,GWO,2026,342,398 819,50.0,703.920868,3107.062977,True
C2_10_6,C2,GWO,2026,343,72 174,20.0,515.624095,1970.144637,True
C2_10_6,C2,GWO,2026,344,212,20.0,436.041282,959.020641,True
C2_10_6,C2,GWO,2026,345,134 605 18,70.0,815.998477,3203.788765,True
C2_10_6,C2,GWO,2026,346,541 633,20.0,402.254283,1752.024055,True
C2_10_6,C2,GWO,2026,347,426 57 832 534,70.0,1115.797876,2459.594299,True
C2_10_6,C2,GWO,2026,348,463 202,50.0,573.055846,2303.242845,True
C2_10_6,C2,GWO,2026,349,38 453,40.0,740.509638,1126.740353,True
C2_10_6,C2,GWO,2026,350,659 581,40.0,812.288295,2136.741269,True
C2_10_6,C2,GWO,2026,351,363 477,70.0,820.217431,2858.086564,True
C2_10_6,C2,GWO,2026,352,245,40.0,242.206523,2228.103262,True
C2_10_6,C2,GWO,2026,353,419 791,60.0,794.18863,1514.846263,True
C2_10_6,C2,GWO,2026,354,422 623 519 533 273,70.0,1144.668357,2521.468488,True
C2_10_6,C2,GWO,2026,355,484 80 661,70.0,1144.951494,2901.885326,True
C2_10_6,C2,GWO,2026,356,193 571,30.0,425.739317,2798.807225,True
C2_10_6,C2,GWO,2026,357,824 175 955,70.0,1091.142337,2397.690082,True
C2_10_6,C2,GWO,2026,358,944,10.0,310.335303,960.167651,True
C2_10_6,C2,GWO,2026,359,210 518 849 388,100.0,986.914685,3571.979753,True
C2_10_6,C2,GWO,2026,360,672,10.0,446.864633,2966.432316,True
C2_10_6,C2,GWO,2026,361,172 917 196,70.0,470.468215,1690.905658,True
C2_10_6,C2,GWO,2026,362,362 186 643,70.0,864.401203,2952.022612,True
C2_10_6,C2,GWO,2026,363,542,10.0,254.401258,874.200629,True
C2_10_6,C2,GWO,2026,364,308 494 710,30.0,734.81482,2860.044487,True
C2_10_6,C2,GWO,2026,365,569,10.0,358.669765,841.334882,True
C2_10_6,C2,GWO,2026,366,296 451,30.0,780.385751,1793.769277,True
C2_10_6,C2,GWO,2026,367,356 307 695 306 906,90.0,742.330156,3161.833241,True
C2_10_6,C2,GWO,2026,368,981 479 178 240,50.0,822.992622,3064.266214,True
C2_10_6,C2,GWO,2026,369,83,20.0,606.422295,2291.211148,True
C2_10_6,C2,GWO,2026,370,285,10.0,190.672494,851.336247,True
C2_10_6,C2,GWO,2026,371,189 900 409,60.0,801.403924,3224.375243,True
C2_10_6,C2,GWO,2026,372,380,10.0,331.957829,2384.978914,True
C2_10_6,C2,GWO,2026,373,525 986 341 355,130.0,1397.90721,3521.006282,True
C2_10_6,C2,GWO,2026,374,369 168,40.0,593.559712,2297.767224,True
C2_10_6,C2,GWO,2026,375,251 142,40.0,494.197136,1406.4386,True
C2_10_6,C2,GWO,2026,376,41 572,40.0,625.843781,1128.709178,True
C2_10_6,C2,GWO,2026,377,9 392,50.0,852.111134,2675.91097,True
C2_10_6,C2,GWO,2026,378,895 971 596,60.0,816.30908,1821.844215,True
C2_10_6,C2,GWO,2026,379,640 289 349,60.0,824.573639,2676.98525,True
C2_10_6,C2,GWO,2026,380,843,10.0,338.05325,1057.026625,True
C2_10_6,C2,GWO,2026,381,582 259,30.0,707.683968,2575.860967,True
C2_10_6,C2,GWO,2026,382,697 594,40.0,439.153959,2261.256242,True
C2_10_6,C2,GWO,2026,383,940 923 899,90.0,680.387947,3031.730133,True
C2_10_6,C2,GWO,2026,384,226,20.0,586.804908,2727.402454,True
C2_10_6,C2,GWO,2026,385,512 868 939,50.0,987.727307,2941.103934,True
C2_10_6,C2,GWO,2026,386,618,20.0,322.800248,2853.400124,True
C2_10_6,C2,GWO,2026,387,903 266 11,60.0,723.216731,2775.009146,True
C2_10_6,C2,GWO,2026,388,316 334,30.0,341.85731,2907.865315,True
C2_10_6,C2,GWO,2026,389,430,30.0,161.009317,1144.504658,True
C2_10_6,C2,GWO,2026,390,132 654 668,90.0,625.403341,2132.843998,True
C2_10_6,C2,GWO,2026,391,213 840,40.0,680.408133,1823.199124,True
C2_10_6,C2,GWO,2026,392,187 244 246 260,80.0,1072.109359,2989.54876,True
C2_10_6,C2,GWO,2026,393,785,30.0,534.580209,2347.290105,True
C2_10_6,C2,GWO,2026,394,869,20.0,308.162295,1805.081147,True
C2_10_6,C2,GWO,2026,395,148,10.0,378.047616,1602.023808,True
C2_10_6,C2,GWO,2026,396,143 735 326 319,110.0,1345.659304,3231.592014,True
C2_10_6,C2,GWO,2026,397,322 734,50.0,734.157001,2950.153054,True
C2_10_6,C2,GWO,2026,398,867 161 270 299,40.0,860.016639,2904.620425,True
C2_10_6,C2,GWO,2026,399,749 752,40.0,469.248177,3128.088625,True
C2_10_6,C2,GWO,2026,400,313 151 845,80.0,747.233809,3305.755052,True
C2_10_6,C2,GWO,2026,401,275 290,20.0,507.547903,2246.220631,True
C2_10_6,C2,GWO,2026,402,291 223 26,70.0,821.450649,2002.423698,True
C2_10_6,C2,GWO,2026,403,236 232,50.0,614.409268,2195.00165,True
C2_10_6,C2,GWO,2026,404,253 211 887,50.0,1307.17672,2857.800336,True
C2_10_6,C2,GWO,2026,405,365 715,50.0,531.228554,2658.345924,True
C2_10_6,C2,GWO,2026,406,111 359 875 429 412,100.0,1037.103602,2709.407452,True
C2_10_6,C2,GWO,2026,407,689 686,30.0,349.346662,3431.289722,True
C2_10_6,C2,GWO,2026,408,374,20.0,200.638979,1853.31949,True
C2_10_6,C2,GWO,2026,409,379 678 680 894 873,90.0,1998.329817,3399.779126,True
C2_10_6,C2,GWO,2026,410,880 102,20.0,270.502527,2738.037809,True
C2_10_6,C2,GWO,2026,411,652,20.0,242.997942,1092.498971,True
C2_10_6,C2,GWO,2026,412,647 97 433,70.0,740.639837,3359.14104,True
C2_10_6,C2,GWO,2026,413,622 466,30.0,420.977665,3073.09996,True
C2_10_6,C2,GWO,2026,414,465 629,40.0,647.013833,3104.384048,True
C2_10_6,C2,GWO,2026,415,901 70 81,30.0,669.392571,3396.009756,True
C2_10_6,C2,GWO,2026,416,473 920,30.0,472.114202,2636.277235,True
C2_10_6,C2,GWO,2026,417,813,20.0,274.175127,1825.087563,True
C2_10_6,C2,GWO,2026,418,227 225,40.0,628.690875,3402.402786,True
C2_10_6,C2,GWO,2026,419,818,20.0,504.464072,1249.232036,True
C2_10_6,C2,GWO,2026,420,1000 984,50.0,500.445901,2138.179384,True
C2_10_6,C2,GWO,2026,421,978 584,20.0,624.162585,2188.958949,True
C2_10_6,C2,GWO,2026,422,513 505 506,60.0,419.357434,2313.400262,True
C2_10_6,C2,GWO,2026,423,493 611,60.0,808.311883,3247.373204,True
C2_10_6,C2,GWO,2026,424,921 58 66,30.0,626.348251,3171.465417,True
C2_10_6,C2,GWO,2026,425,961 529,30.0,440.993451,2737.446275,True
C2_10_6,C2,GWO,2026,426,523,30.0,452.901755,2439.450878,True
C2_10_6,C2,GWO,2026,427,530 531 979,50.0,939.968978,3311.022841,True
C2_10_6,C2,GWO,2026,428,56 40 45 46,90.0,1059.831203,3585.167094,True
C2_10_6,C2,GWO,2026,429,49 953 547,60.0,658.6185,1636.43317,True
C2_10_6,C2,GWO,2026,430,550 552,40.0,461.475186,1448.204994,True
C2_10_7,C2,GWO,2026,1,233 115 740,70.0,893.770388,2777.707859,True
C2_10_7,C2,GWO,2026,2,694 761,30.0,501.485775,2552.746795,True
C2_10_7,C2,GWO,2026,3,187 292 478,80.0,287.606252,2808.414214,True
C2_10_7,C2,GWO,2026,4,146,10.0,250.647162,2023.323581,True
C2_10_7,C2,GWO,2026,5,423 419 319,60.0,1042.298923,3431.831892,True
C2_10_7,C2,GWO,2026,6,206 951 40 113,90.0,960.228322,2995.685877,True
C2_10_7,C2,GWO,2026,7,961,20.0,306.104557,1058.052279,True
C2_10_7,C2,GWO,2026,8,49 448 441,70.0,766.588828,1404.281053,True
C2_10_7,C2,GWO,2026,9,483,30.0,449.608719,1142.804359,True
C2_10_7,C2,GWO,2026,10,450 491 856 416,70.0,1464.0413,2581.224784,True
C2_10_7,C2,GWO,2026,11,797 404,40.0,760.935992,3385.701378,True
C2_10_7,C2,GWO,2026,12,693 638 708,50.0,746.544074,2745.421285,True
C2_10_7,C2,GWO,2026,13,321,20.0,276.007246,1866.003623,True
C2_10_7,C2,GWO,2026,14,935 17 807 865,60.0,1021.894421,2927.619802,True
C2_10_7,C2,GWO,2026,15,867 793,30.0,467.169934,2972.515956,True
C2_10_7,C2,GWO,2026,16,164 567 536 692,60.0,1045.869968,2935.159252,True
C2_10_7,C2,GWO,2026,17,892 439,50.0,999.520374,3007.671634,True
C2_10_7,C2,GWO,2026,18,531 277 965,80.0,784.775712,2293.616831,True
C2_10_7,C2,GWO,2026,19,514,10.0,368.657022,2152.328511,True
C2_10_7,C2,GWO,2026,20,91 74,40.0,478.160534,2266.051507,True
C2_10_7,C2,GWO,2026,21,147 715,40.0,573.112215,2242.345924,True
C2_10_7,C2,GWO,2026,22,520 799,40.0,869.349206,2640.624342,True
C2_10_7,C2,GWO,2026,23,606 998 467 18,90.0,1160.162845,3272.788765,True
C2_10_7,C2,GWO,2026,24,298 987 286 184,70.0,1015.058686,1615.550679,True
C2_10_7,C2,GWO,2026,25,983 360,40.0,505.095593,2205.694484,True
C2_10_7,C2,GWO,2026,26,670 905,50.0,712.719404,897.178848,True
C2_10_7,C2,GWO,2026,27,131,10.0,535.477357,2919.738679,True
C2_10_7,C2,GWO,2026,28,97 94 87,80.0,514.521122,2339.293529,True
C2_10_7,C2,GWO,2026,29,85,30.0,389.512516,2069.756258,True
C2_10_7,C2,GWO,2026,30,603,20.0,153.062079,1523.531039,True
C2_10_7,C2,GWO,2026,31,820 976,60.0,522.930699,3217.0,True
C2_10_7,C2,GWO,2026,32,395,20.0,372.923585,2576.461792,True
C2_10_7,C2,GWO,2026,33,228 996 348 418,60.0,845.502538,2690.419689,True
C2_10_7,C2,GWO,2026,34,744,20.0,376.494356,1821.247178,True
C2_10_7,C2,GWO,2026,35,690,20.0,80.523289,881.261644,True
C2_10_7,C2,GWO,2026,36,730 99,30.0,475.381204,2380.44244,True
C2_10_7,C2,GWO,2026,37,488 411,50.0,644.432776,1735.768402,True
C2_10_7,C2,GWO,2026,38,5 22 795 215,70.0,974.511517,2708.634,True
C2_10_7,C2,GWO,2026,39,610 759,40.0,489.326208,3198.177708,True
C2_10_7,C2,GWO,2026,40,630 190,30.0,819.6616,3267.562126,True
C2_10_7,C2,GWO,2026,41,417 140 553 163,80.0,879.695017,3446.358683,True
C2_10_7,C2,GWO,2026,42,442 358,30.0,530.364305,2320.750982,True
C2_10_7,C2,GWO,2026,43,42 144,20.0,792.637454,2412.165651,True
C2_10_7,C2,GWO,2026,44,736 148 396,50.0,888.941788,2430.967653,True
C2_10_7,C2,GWO,2026,45,50 83,30.0,653.049876,2035.211148,True
C2_10_7,C2,GWO,2026,46,718 51 125 609,70.0,652.6311,3045.918765,True
C2_10_7,C2,GWO,2026,47,861 717 989,80.0,785.549233,1838.553424,True
C2_10_7,C2,GWO,2026,48,991 644,40.0,709.234278,3305.707108,True
C2_10_7,C2,GWO,2026,49,723 732 21,50.0,559.130257,3355.920248,True
C2_10_7,C2,GWO,2026,50,119 80 105,60.0,480.509726,2974.705098,True
C2_10_7,C2,GWO,2026,51,781 295 768,70.0,876.490882,2817.598107,True
C2_10_7,C2,GWO,2026,52,555 535 789 719,70.0,1315.392814,3312.032826,True
C2_10_7,C2,GWO,2026,53,635 558,40.0,648.824319,2554.616026,True
C2_10_7,C2,GWO,2026,54,188 231,40.0,429.768042,2583.77955,True
C2_10_7,C2,GWO,2026,55,809,10.0,466.960384,1616.480192,True
C2_10_7,C2,GWO,2026,56,124 317,60.0,877.240078,2892.547585,True
C2_10_7,C2,GWO,2026,57,696 378,60.0,348.031909,2865.028033,True
C2_10_7,C2,GWO,2026,58,777 997 613 492,110.0,709.180061,3134.550765,True
C2_10_7,C2,GWO,2026,59,839,20.0,308.551454,1105.275727,True
C2_10_7,C2,GWO,2026,60,107 284,50.0,654.298352,2304.138305,True
C2_10_7,C2,GWO,2026,61,538 600,30.0,359.649794,2863.094066,True
C2_10_7,C2,GWO,2026,62,753 282 3 864 13,110.0,1369.732666,3526.60292,True
C2_10_7,C2,GWO,2026,63,371 523 954,70.0,931.584211,3032.686616,True
C2_10_7,C2,GWO,2026,64,58 597 814 218,60.0,1055.025052,1894.792449,True
C2_10_7,C2,GWO,2026,65,167 624,50.0,877.867527,2619.646221,True
C2_10_7,C2,GWO,2026,66,681,20.0,531.751822,2068.875911,True
C2_10_7,C2,GWO,2026,67,390,20.0,218.073382,1355.036691,True
C2_10_7,C2,GWO,2026,68,420 654 970 69,100.0,679.730853,1871.713994,True
C2_10_7,C2,GWO,2026,69,62,20.0,420.594817,510.594817,True
C2_10_7,C2,GWO,2026,70,942 241 123 528,50.0,958.009864,2539.697319,True
C2_10_7,C2,GWO,2026,71,733 324,30.0,101.292857,2794.708204,True
C2_10_7,C2,GWO,2026,72,155 294,40.0,647.69207,1138.713114,True
C2_10_7,C2,GWO,2026,73,346 972,40.0,677.502259,2099.62317,True
C2_10_7,C2,GWO,2026,74,660 952,20.0,546.993931,2377.177487,True
C2_10_7,C2,GWO,2026,75,253 734 667,70.0,859.884087,3486.710436,True
C2_10_7,C2,GWO,2026,76,914 254 508,30.0,1059.881184,3348.104564,True
C2_10_7,C2,GWO,2026,77,265,20.0,365.978141,1316.989071,True
C2_10_7,C2,GWO,2026,78,729 224 497,50.0,785.014687,2826.049255,True
C2_10_7,C2,GWO,2026,79,684 445 297 646,110.0,744.238381,2762.201442,True
C2_10_7,C2,GWO,2026,80,26 261 367,50.0,551.462136,2903.238594,True
C2_10_7,C2,GWO,2026,81,995 112 461,60.0,805.949025,3132.770597,True
C2_10_7,C2,GWO,2026,82,14 881 126 532,90.0,523.905529,2978.148669,True
C2_10_7,C2,GWO,2026,83,314 328,40.0,329.124355,2466.911707,True
C2_10_7,C2,GWO,2026,84,556,10.0,365.775888,2164.887944,True
C2_10_7,C2,GWO,2026,85,913 619 916 386,90.0,1022.359147,3248.26715,True
C2_10_7,C2,GWO,2026,86,999 337,30.0,491.438831,943.157984,True
C2_10_7,C2,GWO,2026,87,889 544 101,60.0,670.228052,2991.781557,True
C2_10_7,C2,GWO,2026,88,191,20.0,225.228773,1644.614386,True
C2_10_7,C2,GWO,2026,89,437 521,50.0,534.374478,1742.07474,True
C2_10_7,C2,GWO,2026,90,197 504 336,60.0,627.656829,1671.430749,True
C2_10_7,C2,GWO,2026,91,798 178 848 55,60.0,962.980025,2131.248686,True
C2_10_7,C2,GWO,2026,92,929 658 30,70.0,1207.159137,2460.088966,True
C2_10_7,C2,GWO,2026,93,376 230 931,60.0,586.326659,2773.532606,True
C2_10_7,C2,GWO,2026,94,193,10.0,425.699424,1776.849712,True
C2_10_7,C2,GWO,2026,95,359 452 160,60.0,926.185274,3592.425083,True
C2_10_7,C2,GWO,2026,96,602 851 370,40.0,830.775846,2688.965063,True
C2_10_7,C2,GWO,2026,97,608 656,70.0,600.410132,1084.287556,True
C2_10_7,C2,GWO,2026,98,41 27 886 871,70.0,824.29144,3244.071418,True
C2_10_7,C2,GWO,2026,99,43,30.0,469.391095,3024.695547,True
C2_10_7,C2,GWO,2026,100,320 393 410,60.0,1061.060719,2969.378539,True
C2_10_7,C2,GWO,2026,101,312,20.0,258.518858,1956.259429,True
C2_10_7,C2,GWO,2026,102,561 819,30.0,643.886074,3063.062977,True
C2_10_7,C2,GWO,2026,103,704,30.0,372.505034,2491.252517,True
C2_10_7,C2,GWO,2026,104,413,10.0,400.499688,1008.249844,True
C2_10_7,C2,GWO,2026,105,598 982 517,60.0,1172.114961,3021.295146,True
C2_10_7,C2,GWO,2026,106,270 664 503,70.0,730.241364,2407.368048,True
C2_10_7,C2,GWO,2026,107,214 237,20.0,355.816197,2417.603832,True
C2_10_7,C2,GWO,2026,108,279 472 460,60.0,842.628848,1112.628848,True
C2_10_7,C2,GWO,2026,109,967 974,40.0,323.990873,1290.061387,True
C2_10_7,C2,GWO,2026,110,342 909 169 353,90.0,1071.529081,2726.405586,True
C2_10_7,C2,GWO,2026,111,481 289 16,40.0,731.502862,2668.852038,True
C2_10_7,C2,GWO,2026,112,428 950 304 454,80.0,891.196191,3229.351783,True
C2_10_7,C2,GWO,2026,113,565 727 623,60.0,898.677519,1356.167837,True
C2_10_7,C2,GWO,2026,114,963 415 464 31,70.0,1030.334386,2751.091808,True
C2_10_7,C2,GWO,2026,115,446 778 53 66,80.0,890.066308,3152.465417,True
C2_10_7,C2,GWO,2026,116,863 12 427 631,80.0,1008.52756,1912.406101,True
C2_10_7,C2,GWO,2026,117,73 722 573,50.0,386.05915,1474.006666,True
C2_10_7,C2,GWO,2026,118,64 387 381,50.0,782.507472,2682.226496,True
C2_10_7,C2,GWO,2026,119,500 249 477,60.0,936.21565,3106.086564,True
C2_10_7,C2,GWO,2026,120,750 840,40.0,807.628046,2449.442701,True
C2_10_7,C2,GWO,2026,121,88 515 620,50.0,813.0838,2933.933813,True
C2_10_7,C2,GWO,2026,122,451 361,30.0,986.625927,2417.85665,True
C2_10_7,C2,GWO,2026,123,822 272,30.0,620.884358,2310.764715,True
C2_10_7,C2,GWO,2026,124,827,30.0,244.049175,649.024588,True
C2_10_7,C2,GWO,2026,125,238 236,40.0,397.117637,1142.535747,True
C2_10_7,C2,GWO,2026,126,138 276,30.0,656.261248,2953.096863,True
C2_10_7,C2,GWO,2026,127,374,20.0,200.638979,1878.31949,True
C2_10_7,C2,GWO,2026,128,459 837 787,80.0,951.110069,2313.880919,True
C2_10_7,C2,GWO,2026,129,697 200,40.0,545.998547,2701.668786,True
C2_10_7,C2,GWO,2026,130,135 593,40.0,287.296902,2300.330344,True
C2_10_7,C2,GWO,2026,131,28 440 490,50.0,829.450752,3358.986607,True
C2_10_7,C2,GWO,2026,132,772 399,30.0,729.999225,3266.590273,True
C2_10_7,C2,GWO,2026,133,103 960 796 949,40.0,946.263954,3254.000935,True
C2_10_7,C2,GWO,2026,134,63,20.0,406.988943,1210.494472,True
C2_10_7,C2,GWO,2026,135,34 57 810 836 893,100.0,1339.205172,2381.98387,True
C2_10_7,C2,GWO,2026,136,280 130 724 860 672,90.0,1064.78762,3057.432316,True
C2_10_7,C2,GWO,2026,137,955,30.0,248.676497,2101.338248,True
C2_10_7,C2,GWO,2026,138,639 763,40.0,614.631662,1354.934951,True
C2_10_7,C2,GWO,2026,139,575 956 904,50.0,878.322194,2936.91782,True
C2_10_7,C2,GWO,2026,140,385,20.0,329.678631,1218.839316,True
C2_10_7,C2,GWO,2026,141,96 46 384,60.0,526.144227,3301.426395,True
C2_10_7,C2,GWO,2026,142,473 512 263,60.0,947.466185,2681.639234,True
C2_10_7,C2,GWO,2026,143,726 788,30.0,584.985535,2153.61904,True
C2_10_7,C2,GWO,2026,144,826 366,50.0,484.519945,2687.191905,True
C2_10_7,C2,GWO,2026,145,545 626,50.0,571.239412,3300.794764,True
C2_10_7,C2,GWO,2026,146,170 180 139,50.0,770.613167,3178.743212,True
C2_10_7,C2,GWO,2026,147,449 447,40.0,366.203821,3318.662365,True
C2_10_7,C2,GWO,2026,148,159 841,30.0,704.032085,3028.985849,True
C2_10_7,C2,GWO,2026,149,576 876 828,50.0,881.066085,2203.600716,True
C2_10_7,C2,GWO,2026,150,203 499 351 906,110.0,768.815575,2880.833241,True
C2_10_7,C2,GWO,2026,151,134 67 7,80.0,963.719865,1383.438511,True
C2_10_7,C2,GWO,2026,152,350 675,40.0,302.326116,3148.908263,True
C2_10_7,C2,GWO,2026,153,709,10.0,56.035703,1718.017851,True
C2_10_7,C2,GWO,2026,154,739 195,30.0,405.656295,1784.414064,True
C2_10_7,C2,GWO,2026,155,783 78 35 711 934,100.0,846.439117,3015.523029,True
C2_10_7,C2,GWO,2026,156,716 756 369,60.0,877.962333,1981.457454,True
C2_10_7,C2,GWO,2026,157,509 921 301 152,60.0,1006.515947,3543.394496,True
C2_10_7,C2,GWO,2026,158,243,10.0,344.383507,1635.191754,True
C2_10_7,C2,GWO,2026,159,673 414 344,50.0,643.987514,2968.728946,True
C2_10_7,C2,GWO,2026,160,137 470,40.0,563.874886,3236.70598,True
C2_10_7,C2,GWO,2026,161,211,30.0,412.494848,2121.247424,True
C2_10_7,C2,GWO,2026,162,570 347,40.0,439.974392,2186.226254,True
C2_10_7,C2,GWO,2026,163,862 986 407,80.0,1097.63914,2570.012255,True
C2_10_7,C2,GWO,2026,164,475 659 242 679,80.0,1181.449832,2520.800359,True
C2_10_7,C2,GWO,2026,165,20,20.0,210.770017,2006.385008,True
C2_10_7,C2,GWO,2026,166,550 607,30.0,788.318566,1469.799566,True
C2_10_7,C2,GWO,2026,167,86 300 432 577,80.0,649.808273,2833.034087,True
C2_10_7,C2,GWO,2026,168,990 534,20.0,552.919833,2636.194787,True
C2_10_7,C2,GWO,2026,169,502,10.0,458.680717,1709.340358,True
C2_10_7,C2,GWO,2026,170,885 71 770,50.0,1476.201193,2651.729691,True
C2_10_7,C2,GWO,2026,171,90 803,20.0,458.444683,2944.372812,True
C2_10_7,C2,GWO,2026,172,927 866 979,80.0,831.216873,3368.022841,True
C2_10_7,C2,GWO,2026,173,251 605 637,80.0,709.949671,2810.083046,True
C2_10_7,C2,GWO,2026,174,782 812,30.0,586.504719,2896.731024,True
C2_10_7,C2,GWO,2026,175,879,20.0,402.750543,2158.375272,True
C2_10_7,C2,GWO,2026,176,389 458,20.0,616.648459,3080.882893,True
C2_10_7,C2,GWO,2026,177,476,20.0,268.603797,2717.301899,True
C2_10_7,C2,GWO,2026,178,985 557,30.0,480.927065,2048.757466,True
C2_10_7,C2,GWO,2026,179,352 485,30.0,651.68448,1453.950202,True
C2_10_7,C2,GWO,2026,180,422 792 362 741,80.0,1163.202899,2134.368699,True
C2_10_7,C2,GWO,2026,181,309 911 161,30.0,591.896728,2224.044904,True
C2_10_7,C2,GWO,2026,182,436,10.0,392.759468,1840.379734,True
C2_10_7,C2,GWO,2026,183,455 599 563 930,70.0,693.699327,3302.035709,True
C2_10_7,C2,GWO,2026,184,933 158,40.0,414.613162,3082.162401,True
C2_10_7,C2,GWO,2026,185,897,10.0,298.0,2246.0,True
C2_10_7,C2,GWO,2026,186,946 468 268,70.0,608.482626,2189.630974,True
C2_10_7,C2,GWO,2026,187,604 122,40.0,276.639789,2443.177422,True
C2_10_7,C2,GWO,2026,188,156 857 899,70.0,1063.478816,3099.730133,True
C2_10_7,C2,GWO,2026,189,831,30.0,325.613268,2364.806634,True
C2_10_7,C2,GWO,2026,190,549 4 456,40.0,908.637382,2338.617112,True
C2_10_7,C2,GWO,2026,191,560 725 884,60.0,625.292163,2502.615803,True
C2_10_7,C2,GWO,2026,192,712 973 56,90.0,557.800318,2126.417614,True
C2_10_7,C2,GWO,2026,193,495 173,20.0,452.669583,2391.310143,True
C2_10_7,C2,GWO,2026,194,493 311,40.0,875.667058,2798.782908,True
C2_10_7,C2,GWO,2026,195,596,20.0,257.005837,1880.502918,True
C2_10_7,C2,GWO,2026,196,109,10.0,436.165106,943.082553,True
C2_10_7,C2,GWO,2026,197,932 980,30.0,507.190961,1937.943251,True
C2_10_7,C2,GWO,2026,198,846 901,20.0,494.571561,1253.604582,True
C2_10_7,C2,GWO,2026,199,406 388 784,60.0,868.148663,3343.740903,True
C2_10_7,C2,GWO,2026,200,823 205 751,60.0,826.025622,2334.92855,True
C2_10_7,C2,GWO,2026,201,651 785,40.0,664.092598,2324.290105,True
C2_10_7,C2,GWO,2026,202,480,10.0,423.140639,1090.570319,True
C2_10_7,C2,GWO,2026,203,625 648 176,30.0,635.253831,2077.849928,True
C2_10_7,C2,GWO,2026,204,760 580 855 54 529 706,120.0,1849.594035,3082.885485,True
C2_10_7,C2,GWO,2026,205,527 260 948,60.0,554.444735,3178.222156,True
C2_10_7,C2,GWO,2026,206,878 790,50.0,532.079652,1835.476759,True
C2_10_7,C2,GWO,2026,207,98 888,30.0,434.45141,2355.297408,True
C2_10_7,C2,GWO,2026,208,33,10.0,446.609449,1741.304725,True
C2_10_7,C2,GWO,2026,209,957 457 354,70.0,926.930892,3032.572042,True
C2_10_7,C2,GWO,2026,210,501 891 149,30.0,564.451004,2978.284413,True
C2_10_7,C2,GWO,2026,211,915 657,20.0,518.350724,2655.376364,True
C2_10_7,C2,GWO,2026,212,804 984 25,70.0,623.666281,3214.330481,True
C2_10_7,C2,GWO,2026,213,247,10.0,321.278695,2332.639348,True
C2_10_7,C2,GWO,2026,214,373 32 907 755,60.0,984.53308,2647.355494,True
C2_10_7,C2,GWO,2026,215,583 628,40.0,724.391706,2202.926699,True
C2_10_7,C2,GWO,2026,216,641 305 133 780,80.0,1013.394882,2893.709853,True
C2_10_7,C2,GWO,2026,217,835 331 959 834,90.0,1169.515489,3355.194101,True
